ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10001744141,,,Колл-центр,4,302473,10000011206,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-07-23 10:29:42 UTC,
10001744141,,,Колл-центр,4,302476,10000011206,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-07-23 10:29:43 UTC,
10001745668,,,Колл-центр,4,302551,10000011206,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-07-23 10:29:48 UTC,
10001745668,,,Колл-центр,4,302555,10000011206,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2013-07-23 10:29:48 UTC,
10001745668,,,Колл-центр,4,302558,10000011206,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:29:48 UTC,
10001745668,,,Колл-центр,4,302561,10000011206,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:29:49 UTC,
10001745668,,,Колл-центр,4,302564,10000011206,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2013-07-23 10:29:49 UTC,
15484,,,Колл-центр,4,302656,10000011206,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-07-23 10:29:56 UTC,
15484,,,Колл-центр,4,302660,10000011206,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-07-23 10:29:56 UTC,
15484,,,Колл-центр,4,302662,10000011206,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-07-23 10:29:56 UTC,
15484,,,Колл-центр,4,302664,10000011206,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-07-23 10:29:57 UTC,
15484,,,Колл-центр,4,302667,10000011206,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:29:57 UTC,
10001742120,,,Колл-центр,4,302859,10000011206,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:30:11 UTC,
10001742120,,,Колл-центр,4,302863,10000011206,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,2,баллы,2013-07-23 10:30:11 UTC,
10001742120,,,Колл-центр,4,302867,10000011206,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-07-23 10:30:12 UTC,
10001742120,,,Колл-центр,4,302869,10000011206,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-07-23 10:30:12 UTC,
10001755771,,,Колл-центр,4,302872,10000012269,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-07-23 10:30:12 UTC,
10001742120,,,Колл-центр,4,302873,10000011206,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2013-07-23 10:30:12 UTC,
10001755771,,,Колл-центр,4,302874,10000012269,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-07-23 10:30:12 UTC,
10001739947,,,Колл-центр,4,302876,10000012269,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-07-23 10:30:12 UTC,
10001755771,,,Колл-центр,4,302877,10000012269,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-07-23 10:30:12 UTC,
10001755771,,,Колл-центр,4,302879,10000012269,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:30:12 UTC,
10001739947,,,Колл-центр,4,302881,10000012269,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:30:12 UTC,
10001755771,,,Колл-центр,4,302882,10000012269,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:30:12 UTC,
10001739947,,,Колл-центр,4,302885,10000012269,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:30:13 UTC,
10001739947,,,Колл-центр,4,302887,10000012269,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-07-23 10:30:13 UTC,
10001739947,,,Колл-центр,4,302892,10000012269,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-07-23 10:30:13 UTC,
10001744281,,,Колл-центр,4,303014,10000011206,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:30:21 UTC,
10001744281,,,Колл-центр,4,303017,10000011206,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:30:21 UTC,
10001744281,,,Колл-центр,4,303020,10000011206,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:30:21 UTC,
10001744281,,,Колл-центр,4,303023,10000011206,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:30:21 UTC,
10001744281,,,Колл-центр,4,303025,10000011206,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:30:21 UTC,
10001737413,,,Колл-центр,4,303077,10000012269,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:30:26 UTC,
10001737413,,,Колл-центр,4,303080,10000012269,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:30:26 UTC,
10001737413,,,Колл-центр,4,303083,10000012269,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:30:26 UTC,
10001737413,,,Колл-центр,4,303085,10000012269,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:30:27 UTC,
10001737413,,,Колл-центр,4,303088,10000012269,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:30:27 UTC,
10001751958,,,Колл-центр,4,303284,10000011206,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:30:42 UTC,
10001751958,,,Колл-центр,4,303287,10000011206,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:30:42 UTC,
10001751958,,,Колл-центр,4,303290,10000011206,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-07-23 10:30:42 UTC,
10001751958,,,Колл-центр,4,303291,10000011206,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:30:42 UTC,
10001751958,,,Колл-центр,4,303294,10000011206,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-07-23 10:30:43 UTC,
10001744029,,,Колл-центр,4,303456,10000011206,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-07-23 10:30:57 UTC,
10001744029,,,Колл-центр,4,303457,10000011206,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-07-23 10:30:57 UTC,
10001744029,,,Колл-центр,4,303459,10000011206,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2013-07-23 10:30:57 UTC,
10001744029,,,Колл-центр,4,303461,10000011206,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:30:57 UTC,
10001744029,,,Колл-центр,4,303463,10000011206,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2013-07-23 10:30:58 UTC,
10001741936,,,Колл-центр,4,303532,10000011206,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2013-07-23 10:31:06 UTC,
10001741936,,,Колл-центр,4,303534,10000011206,,2013-10-09 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-07-23 10:31:06 UTC,
10001741936,,,Колл-центр,4,303536,10000011206,,2013-10-09 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-07-23 10:31:07 UTC,
10001741936,,,Колл-центр,4,303537,10000011206,,2013-10-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:31:07 UTC,
10001741936,,,Колл-центр,4,303539,10000011206,,2013-10-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2013-07-23 10:31:07 UTC,
10001747580,,,Колл-центр,4,303997,10000012269,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:32:26 UTC,
10001747580,,,Колл-центр,4,303998,10000012269,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-07-23 10:32:27 UTC,
10001747580,,,Колл-центр,4,303999,10000012269,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-07-23 10:32:27 UTC,
10001747580,,,Колл-центр,4,304000,10000012269,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-07-23 10:32:27 UTC,
10001747580,,,Колл-центр,4,304001,10000012269,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-07-23 10:32:27 UTC,
10001749094,,,Колл-центр,4,304120,10000012269,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:32:46 UTC,
10001749094,,,Колл-центр,4,304121,10000012269,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:32:46 UTC,
10001749094,,,Колл-центр,4,304122,10000012269,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:32:46 UTC,
10001749094,,,Колл-центр,4,304123,10000012269,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:32:47 UTC,
10001749094,,,Колл-центр,4,304124,10000012269,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:32:47 UTC,
10001739823,,,Колл-центр,4,304199,10000011206,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:33:03 UTC,
10001739823,,,Колл-центр,4,304200,10000011206,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-07-23 10:33:04 UTC,
10001739823,,,Колл-центр,4,304201,10000011206,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:33:04 UTC,
10001739823,,,Колл-центр,4,304202,10000011206,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:33:04 UTC,
10001739823,,,Колл-центр,4,304203,10000011206,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:33:04 UTC,
10001750935,,,Колл-центр,4,304206,10000011206,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:33:05 UTC,
10001750935,,,Колл-центр,4,304207,10000011206,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:33:05 UTC,
10001750935,,,Колл-центр,4,304208,10000011206,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:33:05 UTC,
10001750935,,,Колл-центр,4,304209,10000011206,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-07-23 10:33:05 UTC,
10001750935,,,Колл-центр,4,304210,10000011206,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:33:06 UTC,
10001736993,,,Колл-центр,4,304242,10000012269,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-07-23 10:33:14 UTC,
10001736993,,,Колл-центр,4,304243,10000012269,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-07-23 10:33:14 UTC,
10001736993,,,Колл-центр,4,304244,10000012269,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-07-23 10:33:14 UTC,
10001736993,,,Колл-центр,4,304245,10000012269,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-07-23 10:33:14 UTC,
10001736993,,,Колл-центр,4,304246,10000012269,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-07-23 10:33:15 UTC,
10001744957,,,Колл-центр,4,304369,10000011206,,2013-10-19 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:33:35 UTC,
10001744957,,,Колл-центр,4,304371,10000011206,,2013-10-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-07-23 10:33:35 UTC,
10001744957,,,Колл-центр,4,304373,10000011206,,2013-10-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-07-23 10:33:36 UTC,
10001744957,,,Колл-центр,4,304375,10000011206,,2013-10-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-07-23 10:33:36 UTC,
10001744957,,,Колл-центр,4,304377,10000011206,,2013-10-19 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-07-23 10:33:36 UTC,
10001746857,,,Колл-центр,4,304680,10000011206,,2013-10-09 00:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-07-23 10:34:06 UTC,
