ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,Федеральная миграционная служба,,Виджеты,3,702628,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-01-09 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2014-01-16 10:55:22 UTC,"На третий раз сдал документы для получения загранпаспорта в Отдел УФМС России по Санкт-Петербургу и Ленинградской области в Пушкинском районе г. Санкт-Петербурга,(Организация процесса работы с получающими и подающими документы гражданами в данном отделении на самом низком уровне, очередь не соблюдается, порядок хаотичный, кого принимать решает инспектор 
В 1час.30минут НЕ УЛОЖИТЬСЯ!!!!) в сентябре 2013 г., спустя месяц через интернет проверил паспорт на готовность, он оказался готов, приезжал получать его так же приезжал три раза и поскольку у меня двое маленьких детей 1 час 30 минут я считаю роскошью, так не получив паспорта мне пришлось уехать в Москву по работе на 3 месяца. По приезду в Пушкин, январь 2014, я поехал первым делом получать загранпаспорт отстоял очередь в 1час.30минут. и жду пока инспектор заполняет бумаги, я спросил: ""у вас всегда здесь так?"" инспектор: ""да."" и подав подписать мне бумаги спросила: ""почему так долго не являлись к нам?"" я: ""был в командировке?"" она: ""требуется проверка, приходите завтра или после завтра"" я осознав весь ужас происходящее вспомнив все попытки попасть на сдачу документов и получение паспорта очень ее попросил выдать все-же мне паспорт вовремя без тупой проверки, но получил отказ!!! Приехав на следующий день, простояв очередь, другая девушка инспектор отказала в выдаче паспорта т.к. Запрос еще не пришел и пообещала обязательно связаться со мной по телефону... Но прошла неделя, а никто не звонит, я пытался неоднократно позвонить сам по указанным номерам на сайте тел. 476-97-48, 466-58-57, но это не реально!!!!! У меня маленькие дети, работа, очень много забот, как и у всех людей и я не могу терять большие объемы времени на простые вещи, на безответственность начальника отделения и некомпетентность инспектора!!!! "
10000001022,Федеральная миграционная служба,,Виджеты,3,702629,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-01-09 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-01-16 10:55:23 UTC,"На третий раз сдал документы для получения загранпаспорта в Отдел УФМС России по Санкт-Петербургу и Ленинградской области в Пушкинском районе г. Санкт-Петербурга,(Организация процесса работы с получающими и подающими документы гражданами в данном отделении на самом низком уровне, очередь не соблюдается, порядок хаотичный, кого принимать решает инспектор 
В 1час.30минут НЕ УЛОЖИТЬСЯ!!!!) в сентябре 2013 г., спустя месяц через интернет проверил паспорт на готовность, он оказался готов, приезжал получать его так же приезжал три раза и поскольку у меня двое маленьких детей 1 час 30 минут я считаю роскошью, так не получив паспорта мне пришлось уехать в Москву по работе на 3 месяца. По приезду в Пушкин, январь 2014, я поехал первым делом получать загранпаспорт отстоял очередь в 1час.30минут. и жду пока инспектор заполняет бумаги, я спросил: ""у вас всегда здесь так?"" инспектор: ""да."" и подав подписать мне бумаги спросила: ""почему так долго не являлись к нам?"" я: ""был в командировке?"" она: ""требуется проверка, приходите завтра или после завтра"" я осознав весь ужас происходящее вспомнив все попытки попасть на сдачу документов и получение паспорта очень ее попросил выдать все-же мне паспорт вовремя без тупой проверки, но получил отказ!!! Приехав на следующий день, простояв очередь, другая девушка инспектор отказала в выдаче паспорта т.к. Запрос еще не пришел и пообещала обязательно связаться со мной по телефону... Но прошла неделя, а никто не звонит, я пытался неоднократно позвонить сам по указанным номерам на сайте тел. 476-97-48, 466-58-57, но это не реально!!!!! У меня маленькие дети, работа, очень много забот, как и у всех людей и я не могу терять большие объемы времени на простые вещи, на безответственность начальника отделения и некомпетентность инспектора!!!! "
10000001022,Федеральная миграционная служба,,Виджеты,3,702640,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2014-01-16 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-01-16 11:33:40 UTC,"
Удобное время предоставление услуги,время ожидания не более 10 минут.Оценка 5 баллов.
Вежливость и компетентность сотрудника (начальник отделения) 5 баллов.
Комфортность условий в помещении 4 балла.
Доступность информации о порядке предоставления государственной услуги 4.5 балла.
ОБЩАЯ ОЦЕНКА 5 БАЛЛОВ.
Приятное общение, доброжелательные сотрудники.
Спасибо!

СЛИШКОМ СВЕТЛЫЙ ФОН ДЛЯ ВЫСТАВЛЕНИЯ ОЦЕНОК."
10000001022,Федеральная миграционная служба,,Виджеты,3,702641,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2014-01-16 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-01-16 11:33:41 UTC,"
Удобное время предоставление услуги,время ожидания не более 10 минут.Оценка 5 баллов.
Вежливость и компетентность сотрудника (начальник отделения) 5 баллов.
Комфортность условий в помещении 4 балла.
Доступность информации о порядке предоставления государственной услуги 4.5 балла.
ОБЩАЯ ОЦЕНКА 5 БАЛЛОВ.
Приятное общение, доброжелательные сотрудники.
Спасибо!

СЛИШКОМ СВЕТЛЫЙ ФОН ДЛЯ ВЫСТАВЛЕНИЯ ОЦЕНОК."
10000001022,Федеральная миграционная служба,,Виджеты,3,702642,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2014-01-16 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-01-16 11:33:41 UTC,"
Удобное время предоставление услуги,время ожидания не более 10 минут.Оценка 5 баллов.
Вежливость и компетентность сотрудника (начальник отделения) 5 баллов.
Комфортность условий в помещении 4 балла.
Доступность информации о порядке предоставления государственной услуги 4.5 балла.
ОБЩАЯ ОЦЕНКА 5 БАЛЛОВ.
Приятное общение, доброжелательные сотрудники.
Спасибо!

СЛИШКОМ СВЕТЛЫЙ ФОН ДЛЯ ВЫСТАВЛЕНИЯ ОЦЕНОК."
10000001022,Федеральная миграционная служба,,Виджеты,3,702643,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2014-01-16 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-01-16 11:33:41 UTC,"
Удобное время предоставление услуги,время ожидания не более 10 минут.Оценка 5 баллов.
Вежливость и компетентность сотрудника (начальник отделения) 5 баллов.
Комфортность условий в помещении 4 балла.
Доступность информации о порядке предоставления государственной услуги 4.5 балла.
ОБЩАЯ ОЦЕНКА 5 БАЛЛОВ.
Приятное общение, доброжелательные сотрудники.
Спасибо!

СЛИШКОМ СВЕТЛЫЙ ФОН ДЛЯ ВЫСТАВЛЕНИЯ ОЦЕНОК."
10000001022,Федеральная миграционная служба,,Виджеты,3,702644,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2014-01-16 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2014-01-16 11:33:42 UTC,"
Удобное время предоставление услуги,время ожидания не более 10 минут.Оценка 5 баллов.
Вежливость и компетентность сотрудника (начальник отделения) 5 баллов.
Комфортность условий в помещении 4 балла.
Доступность информации о порядке предоставления государственной услуги 4.5 балла.
ОБЩАЯ ОЦЕНКА 5 БАЛЛОВ.
Приятное общение, доброжелательные сотрудники.
Спасибо!

СЛИШКОМ СВЕТЛЫЙ ФОН ДЛЯ ВЫСТАВЛЕНИЯ ОЦЕНОК."
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702645,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-01-16 11:45:50 UTC,"Четыре раза был получен отказ в получении кадастрового паспорта на квартиру. После обращения к начальнику Электростальского отдела филиала ФГБУ ""ФКП Росреестра"" по Московской области, Алексеевой Лилие Викторовне, был получен отказ в любой помощи и содействию к получению кадастрового паспорта."
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702646,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-01-16 11:45:51 UTC,"Четыре раза был получен отказ в получении кадастрового паспорта на квартиру. После обращения к начальнику Электростальского отдела филиала ФГБУ ""ФКП Росреестра"" по Московской области, Алексеевой Лилие Викторовне, был получен отказ в любой помощи и содействию к получению кадастрового паспорта."
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702647,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-01-16 11:45:51 UTC,"Четыре раза был получен отказ в получении кадастрового паспорта на квартиру. После обращения к начальнику Электростальского отдела филиала ФГБУ ""ФКП Росреестра"" по Московской области, Алексеевой Лилие Викторовне, был получен отказ в любой помощи и содействию к получению кадастрового паспорта."
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702648,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-01-16 11:45:52 UTC,"Четыре раза был получен отказ в получении кадастрового паспорта на квартиру. После обращения к начальнику Электростальского отдела филиала ФГБУ ""ФКП Росреестра"" по Московской области, Алексеевой Лилие Викторовне, был получен отказ в любой помощи и содействию к получению кадастрового паспорта."
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702649,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-01-16 11:45:52 UTC,"Четыре раза был получен отказ в получении кадастрового паспорта на квартиру. После обращения к начальнику Электростальского отдела филиала ФГБУ ""ФКП Росреестра"" по Московской области, Алексеевой Лилие Викторовне, был получен отказ в любой помощи и содействию к получению кадастрового паспорта."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,702670,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-01-16 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-01-16 11:54:09 UTC,"16.01.2014 обратилась в ГИБДД г.Казани по адресу Оренбургский тракт, 5, для получения гос.ном. для а/м взамен утраченных. С такой проблемой столкнулись впервые, соответственно с алгоритмом оформления и с перечнем необходимых документов не знакомы. Обратились в отдел регистрации,  там нам дали заявление, сказали оплатить госпошлину и направили в другое окно, мы еще сразу решили уточнить, выдадут ли нам номера в Казани, если регион у нас 199, на это сотрудник очень засомневался и перед заполнением заявления направил в какую-то дверь, к какому-то директору. Там оказалось закрыто, и где директор никто не знает. Мы вернулись снова к окну регистрации, сказали, что директора нет, а нам нужна информация, на что нам ответили, что они ничего не знают про этого директора. Мы топтались около этого окна в растерянности. Через какое-то время сотрудник, работающий в этом окне вышел в народ, мы снова к нему, и тут он почему-то решил ответить, что процедура с номерами из другого региона та же и можно ее получить у них. Далее у них начался обед, мы в это время подготовили все документы, встали к окну, куда нас направили. Обед закончился, но в окошке никто не появлялся, ждали минут 15, затем спросили в соседнем окне, там нам дали информацию, что сотрудник оказывается иногда мигрирует в другое окно, мы туда, а нас оттуда обратно, никто не в курсе, почему нет на месте их работника. Наконец дождались ее, отдали документы и тут начали выслушивать какие-то нелепые возмущения, мол где это вы такие ксерокопии делали(делали мы в их автомате),кто вас так научил и т.д., все она делала очень медленно, при этом общалась по личному телефону. Номера получили через 1,5 часа, а вся процедура заняла часа 4."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,702671,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-01-16 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-01-16 11:54:09 UTC,"16.01.2014 обратилась в ГИБДД г.Казани по адресу Оренбургский тракт, 5, для получения гос.ном. для а/м взамен утраченных. С такой проблемой столкнулись впервые, соответственно с алгоритмом оформления и с перечнем необходимых документов не знакомы. Обратились в отдел регистрации,  там нам дали заявление, сказали оплатить госпошлину и направили в другое окно, мы еще сразу решили уточнить, выдадут ли нам номера в Казани, если регион у нас 199, на это сотрудник очень засомневался и перед заполнением заявления направил в какую-то дверь, к какому-то директору. Там оказалось закрыто, и где директор никто не знает. Мы вернулись снова к окну регистрации, сказали, что директора нет, а нам нужна информация, на что нам ответили, что они ничего не знают про этого директора. Мы топтались около этого окна в растерянности. Через какое-то время сотрудник, работающий в этом окне вышел в народ, мы снова к нему, и тут он почему-то решил ответить, что процедура с номерами из другого региона та же и можно ее получить у них. Далее у них начался обед, мы в это время подготовили все документы, встали к окну, куда нас направили. Обед закончился, но в окошке никто не появлялся, ждали минут 15, затем спросили в соседнем окне, там нам дали информацию, что сотрудник оказывается иногда мигрирует в другое окно, мы туда, а нас оттуда обратно, никто не в курсе, почему нет на месте их работника. Наконец дождались ее, отдали документы и тут начали выслушивать какие-то нелепые возмущения, мол где это вы такие ксерокопии делали(делали мы в их автомате),кто вас так научил и т.д., все она делала очень медленно, при этом общалась по личному телефону. Номера получили через 1,5 часа, а вся процедура заняла часа 4."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,702672,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-01-16 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-01-16 11:54:09 UTC,"16.01.2014 обратилась в ГИБДД г.Казани по адресу Оренбургский тракт, 5, для получения гос.ном. для а/м взамен утраченных. С такой проблемой столкнулись впервые, соответственно с алгоритмом оформления и с перечнем необходимых документов не знакомы. Обратились в отдел регистрации,  там нам дали заявление, сказали оплатить госпошлину и направили в другое окно, мы еще сразу решили уточнить, выдадут ли нам номера в Казани, если регион у нас 199, на это сотрудник очень засомневался и перед заполнением заявления направил в какую-то дверь, к какому-то директору. Там оказалось закрыто, и где директор никто не знает. Мы вернулись снова к окну регистрации, сказали, что директора нет, а нам нужна информация, на что нам ответили, что они ничего не знают про этого директора. Мы топтались около этого окна в растерянности. Через какое-то время сотрудник, работающий в этом окне вышел в народ, мы снова к нему, и тут он почему-то решил ответить, что процедура с номерами из другого региона та же и можно ее получить у них. Далее у них начался обед, мы в это время подготовили все документы, встали к окну, куда нас направили. Обед закончился, но в окошке никто не появлялся, ждали минут 15, затем спросили в соседнем окне, там нам дали информацию, что сотрудник оказывается иногда мигрирует в другое окно, мы туда, а нас оттуда обратно, никто не в курсе, почему нет на месте их работника. Наконец дождались ее, отдали документы и тут начали выслушивать какие-то нелепые возмущения, мол где это вы такие ксерокопии делали(делали мы в их автомате),кто вас так научил и т.д., все она делала очень медленно, при этом общалась по личному телефону. Номера получили через 1,5 часа, а вся процедура заняла часа 4."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,702673,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-01-16 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-01-16 11:54:09 UTC,"16.01.2014 обратилась в ГИБДД г.Казани по адресу Оренбургский тракт, 5, для получения гос.ном. для а/м взамен утраченных. С такой проблемой столкнулись впервые, соответственно с алгоритмом оформления и с перечнем необходимых документов не знакомы. Обратились в отдел регистрации,  там нам дали заявление, сказали оплатить госпошлину и направили в другое окно, мы еще сразу решили уточнить, выдадут ли нам номера в Казани, если регион у нас 199, на это сотрудник очень засомневался и перед заполнением заявления направил в какую-то дверь, к какому-то директору. Там оказалось закрыто, и где директор никто не знает. Мы вернулись снова к окну регистрации, сказали, что директора нет, а нам нужна информация, на что нам ответили, что они ничего не знают про этого директора. Мы топтались около этого окна в растерянности. Через какое-то время сотрудник, работающий в этом окне вышел в народ, мы снова к нему, и тут он почему-то решил ответить, что процедура с номерами из другого региона та же и можно ее получить у них. Далее у них начался обед, мы в это время подготовили все документы, встали к окну, куда нас направили. Обед закончился, но в окошке никто не появлялся, ждали минут 15, затем спросили в соседнем окне, там нам дали информацию, что сотрудник оказывается иногда мигрирует в другое окно, мы туда, а нас оттуда обратно, никто не в курсе, почему нет на месте их работника. Наконец дождались ее, отдали документы и тут начали выслушивать какие-то нелепые возмущения, мол где это вы такие ксерокопии делали(делали мы в их автомате),кто вас так научил и т.д., все она делала очень медленно, при этом общалась по личному телефону. Номера получили через 1,5 часа, а вся процедура заняла часа 4."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,702674,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-01-16 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-01-16 11:54:09 UTC,"16.01.2014 обратилась в ГИБДД г.Казани по адресу Оренбургский тракт, 5, для получения гос.ном. для а/м взамен утраченных. С такой проблемой столкнулись впервые, соответственно с алгоритмом оформления и с перечнем необходимых документов не знакомы. Обратились в отдел регистрации,  там нам дали заявление, сказали оплатить госпошлину и направили в другое окно, мы еще сразу решили уточнить, выдадут ли нам номера в Казани, если регион у нас 199, на это сотрудник очень засомневался и перед заполнением заявления направил в какую-то дверь, к какому-то директору. Там оказалось закрыто, и где директор никто не знает. Мы вернулись снова к окну регистрации, сказали, что директора нет, а нам нужна информация, на что нам ответили, что они ничего не знают про этого директора. Мы топтались около этого окна в растерянности. Через какое-то время сотрудник, работающий в этом окне вышел в народ, мы снова к нему, и тут он почему-то решил ответить, что процедура с номерами из другого региона та же и можно ее получить у них. Далее у них начался обед, мы в это время подготовили все документы, встали к окну, куда нас направили. Обед закончился, но в окошке никто не появлялся, ждали минут 15, затем спросили в соседнем окне, там нам дали информацию, что сотрудник оказывается иногда мигрирует в другое окно, мы туда, а нас оттуда обратно, никто не в курсе, почему нет на месте их работника. Наконец дождались ее, отдали документы и тут начали выслушивать какие-то нелепые возмущения, мол где это вы такие ксерокопии делали(делали мы в их автомате),кто вас так научил и т.д., все она делала очень медленно, при этом общалась по личному телефону. Номера получили через 1,5 часа, а вся процедура заняла часа 4."
10000001022,Федеральная миграционная служба,,Виджеты,3,702675,10000003984,Предоставление адресно-справочной информации,2014-01-16 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,3,баллы,2014-01-16 11:54:13 UTC,"Мой отзыв  не о предоставлении услуги , а о ""Памятке иностранному гражданину или ЛБГ, прибывшему в РФ в порядке , не требующем оформления визы"". 
  1) В самом заголовке - ошибка :памятка лицу...(какому?)прибывшЕМУ (но никак не прибывшЕГО);
  2) пункт 1 абзац второй: почему необходимо подчеркивать слово ""Работать"", если человек приехал в гости (памятка рассчитана на всю целевую аудиторию, а не только на потенциальных работников);
  2) пункт 1 абзац 3: что за отметку на обратной стороне миграционной карты части В должен делать сотрудник пограничных органов? Все отметки проставляются на лицевой стороне обеих частей миграционной карты, там для этого оставлено необходимое место. 
   Предлагаю исправить неточности и ошибки. 
                                                           Алена Ларюшина"
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702676,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-01-16 11:54:25 UTC,Качество предоставляемой информации ОТВРАТИТЕЛЬНОЕ ! 
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702677,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-01-16 11:54:25 UTC,Качество предоставляемой информации ОТВРАТИТЕЛЬНОЕ ! 
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702678,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",2,баллы,2014-01-16 11:54:25 UTC,Качество предоставляемой информации ОТВРАТИТЕЛЬНОЕ ! 
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702679,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-01-16 11:54:26 UTC,Качество предоставляемой информации ОТВРАТИТЕЛЬНОЕ ! 
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,702680,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2014-01-16 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,2,баллы,2014-01-16 11:54:26 UTC,Качество предоставляемой информации ОТВРАТИТЕЛЬНОЕ ! 
10000001022,Федеральная миграционная служба,,Виджеты,3,702681,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-01-02 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2014-01-16 11:57:22 UTC,"Электронная проверка готовности паспортов - это очень удобно, понравилось. К сожалению, она строго двоична - готов-неготов. Мне критична дата когда он будет готов, но узнать её, хотя бы приблизительно, я не могу. По телефону, кстати, тоже - он спарен с факсом и, похоже в этом положении находится если не постоянно, то частенько. Попасть на человека, чтобы спросить, не удалось.

P.S. Отзыв невозможно отправить без даты, которую я как раз и не могу узнать. Поставил наугад."
