ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,,,МФЦ,1,364689,10000000611,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 06:46:09 UTC,
10000001022,,,МФЦ,1,364690,10000000611,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-09-02 06:46:09 UTC,
10000001022,,,МФЦ,1,364691,10000000611,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 06:46:09 UTC,
10000001022,,,МФЦ,1,364692,10000000611,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 06:46:10 UTC,
10000001022,,,МФЦ,1,364693,10000000611,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 06:46:10 UTC,
10000001055,,,МФЦ,1,364698,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 07:15:14 UTC,
10000001055,,,МФЦ,1,364699,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 07:15:14 UTC,
10000001055,,,МФЦ,1,364700,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 07:15:14 UTC,
10000001055,,,МФЦ,1,364701,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 07:15:15 UTC,
10000001055,,,МФЦ,1,364702,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 07:15:15 UTC,
10000001055,,,МФЦ,1,364703,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 07:25:14 UTC,
10000001055,,,МФЦ,1,364704,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 07:25:15 UTC,
10000001055,,,МФЦ,1,364705,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 07:25:15 UTC,
10000001055,,,МФЦ,1,364706,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 07:25:15 UTC,
10000001055,,,МФЦ,1,364707,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 07:25:15 UTC,
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,364708,10000008589,"Государственная услуга по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации",2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 07:26:25 UTC,"Очень быстро, с момента подачи документов до появления возможности забрать паспорт прошло 10 дней (2 августа 2013 года сдал-13 августа пришло приглашение) никто из знакомых не верил."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,364709,10000008589,"Государственная услуга по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации",2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 07:26:26 UTC,"Очень быстро, с момента подачи документов до появления возможности забрать паспорт прошло 10 дней (2 августа 2013 года сдал-13 августа пришло приглашение) никто из знакомых не верил."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,364710,10000008589,"Государственная услуга по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации",2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 07:26:26 UTC,"Очень быстро, с момента подачи документов до появления возможности забрать паспорт прошло 10 дней (2 августа 2013 года сдал-13 августа пришло приглашение) никто из знакомых не верил."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,364711,10000008589,"Государственная услуга по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации",2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 07:26:26 UTC,"Очень быстро, с момента подачи документов до появления возможности забрать паспорт прошло 10 дней (2 августа 2013 года сдал-13 августа пришло приглашение) никто из знакомых не верил."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,364712,10000008589,"Государственная услуга по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации",2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 07:26:26 UTC,"Очень быстро, с момента подачи документов до появления возможности забрать паспорт прошло 10 дней (2 августа 2013 года сдал-13 августа пришло приглашение) никто из знакомых не верил."
10000001055,,,МФЦ,1,364713,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 07:27:14 UTC,
10000001055,,,МФЦ,1,364714,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 07:27:15 UTC,
10000001055,,,МФЦ,1,364715,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 07:27:15 UTC,
10000001055,,,МФЦ,1,364716,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 07:27:15 UTC,
10000001055,,,МФЦ,1,364717,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 07:27:15 UTC,
10000001022,,,МФЦ,1,364718,10000000611,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 07:35:14 UTC,
10000001022,,,МФЦ,1,364719,10000000611,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 07:35:15 UTC,
10000001022,,,МФЦ,1,364720,10000000611,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 07:35:15 UTC,
10000001022,,,МФЦ,1,364721,10000000611,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 07:35:15 UTC,
10000001022,,,МФЦ,1,364722,10000000611,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 07:35:16 UTC,
10000001055,,,МФЦ,1,364723,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 07:36:14 UTC,
10000001055,,,МФЦ,1,364724,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 07:36:15 UTC,
10000001055,,,МФЦ,1,364725,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 07:36:15 UTC,
10000001055,,,МФЦ,1,364726,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 07:36:15 UTC,
10000001055,,,МФЦ,1,364727,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 07:36:16 UTC,
10000001055,,,МФЦ,1,364741,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 08:32:17 UTC,
10000001055,,,МФЦ,1,364742,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 08:32:18 UTC,
10000001055,,,МФЦ,1,364743,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-09-02 08:32:18 UTC,
10000001055,,,МФЦ,1,364744,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-02 08:32:18 UTC,
10000001055,,,МФЦ,1,364745,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-02 08:32:18 UTC,
10000001055,,,МФЦ,1,364750,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 09:02:19 UTC,
10000001055,,,МФЦ,1,364751,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 09:02:19 UTC,
10000001055,,,МФЦ,1,364752,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 09:02:19 UTC,
10000001055,,,МФЦ,1,364753,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 09:02:20 UTC,
10000001055,,,МФЦ,1,364754,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-02 09:02:20 UTC,
10000001055,,,МФЦ,1,364777,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 10:49:22 UTC,
10000001055,,,МФЦ,1,364778,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-02 10:49:22 UTC,
10000001055,,,МФЦ,1,364779,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",3,баллы,2013-09-02 10:49:22 UTC,
10000001055,,,МФЦ,1,364780,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-02 10:49:23 UTC,
10000001055,,,МФЦ,1,364781,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-02 10:49:23 UTC,
10000001055,,,МФЦ,1,364803,10000011206,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 12:32:28 UTC,
10000001055,,,МФЦ,1,364804,10000011206,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-09-02 12:32:29 UTC,
10000001055,,,МФЦ,1,364805,10000011206,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-02 12:32:29 UTC,
10000001055,,,МФЦ,1,364806,10000011206,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-02 12:32:29 UTC,
10000001055,,,МФЦ,1,364807,10000011206,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-02 12:32:30 UTC,
6140100010000006985,,,МФЦ,1,364826,12345678901,,2013-09-01 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-02 13:45:59 UTC,
6140100010000006985,,,МФЦ,1,364827,12345678901,,2013-09-01 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-09-02 13:45:59 UTC,
6140100010000006985,,,МФЦ,1,364828,12345678901,,2013-09-01 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-09-02 13:45:59 UTC,
6140100010000006985,,,МФЦ,1,364829,12345678901,,2013-09-01 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-09-02 13:45:59 UTC,
6140100010000006985,,,МФЦ,1,364830,12345678901,,2013-09-01 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-02 13:45:59 UTC,
10000001055,,,МФЦ,1,364971,10000011206,,2013-09-02 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-03 05:49:36 UTC,
10000001055,,,МФЦ,1,364972,10000011206,,2013-09-02 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-03 05:49:37 UTC,
10000001055,,,МФЦ,1,364973,10000011206,,2013-09-02 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-09-03 05:49:37 UTC,
10000001055,,,МФЦ,1,364974,10000011206,,2013-09-02 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-03 05:49:37 UTC,
10000001055,,,МФЦ,1,364975,10000011206,,2013-09-02 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-03 05:49:37 UTC,
10000001055,,,МФЦ,1,364980,10000011206,,2013-09-02 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-03 06:26:34 UTC,
10000001055,,,МФЦ,1,364981,10000011206,,2013-09-02 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-03 06:26:34 UTC,
10000001055,,,МФЦ,1,364982,10000011206,,2013-09-02 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-09-03 06:26:34 UTC,
10000001055,,,МФЦ,1,364983,10000011206,,2013-09-02 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-03 06:26:35 UTC,
10000001055,,,МФЦ,1,364984,10000011206,,2013-09-02 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-03 06:26:35 UTC,
10000001055,,,МФЦ,1,364985,10000011206,,2013-09-02 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-03 06:27:36 UTC,
10000001055,,,МФЦ,1,364986,10000011206,,2013-09-02 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-09-03 06:27:36 UTC,
10000001055,,,МФЦ,1,364987,10000011206,,2013-09-02 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-09-03 06:27:36 UTC,
10000001055,,,МФЦ,1,364988,10000011206,,2013-09-02 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-03 06:27:36 UTC,
10000001055,,,МФЦ,1,364989,10000011206,,2013-09-02 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-03 06:27:37 UTC,
10000001055,,,МФЦ,1,365007,10000011206,,2013-09-02 20:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-09-03 07:44:35 UTC,
10000001055,,,МФЦ,1,365008,10000011206,,2013-09-02 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-09-03 07:44:35 UTC,
10000001055,,,МФЦ,1,365009,10000011206,,2013-09-02 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-09-03 07:44:35 UTC,
10000001055,,,МФЦ,1,365010,10000011206,,2013-09-02 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-09-03 07:44:36 UTC,
10000001055,,,МФЦ,1,365011,10000011206,,2013-09-02 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-09-03 07:44:36 UTC,
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,365032,10000026072,Исполнение государственной функции по рассмотрению обращений граждан ,2013-09-02 20:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-09-03 08:03:55 UTC,"очень плохое впечатление произвела старший специалист (кабинет находится рядом с заместителем директора): неуважительное, грубое отношение к гражданам, объяснение сквозь зубы. Непрофессиональность, некомпетентность в вопросе и ее коронная фраза""я читаю только по-русски"", ну хоть читать умеет и то хорошо. Она, как никто другой, должна знать, как делаются загранпаспорта, на чем основана компьютерная программа по их оформлению. А не только тыкать, что есть программа, что вам еще надо, вот программа и всё тут. А нельзя объяснить нормально, что есть приказ ФМС России от 03.02.2010 № 26, где всё подробно описано, какими буквами заполняются графы, что есть транслитерация кириллицы для русского алфавита, что сейчас правила изменились при написании фамилии и имени владельца загранпаспорта. (Поэтому и пришлось обратиться за разъяснением, не будут ли в дальнейшем проблемы). А такой ответ: ""программа"",ни о чем не говорит! Еще она сказала, чтобы поменять нужно платить деньги и т.д. А ничего, что есть п.78 приказа, в котором сказано, что по мотивированному письменному заявлению гражданина и с необходимыми документами можно заменить написание. Она и этого не знает! Я молчу про правила делового этикета (правило 4,5,8)...не умеет работать с обращениями граждан, не знает нормативно-правовую базу...Качество оставляет желать лучшего...а еще старший специалист..."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,365033,10000026072,Исполнение государственной функции по рассмотрению обращений граждан ,2013-09-02 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-09-03 08:03:55 UTC,"очень плохое впечатление произвела старший специалист (кабинет находится рядом с заместителем директора): неуважительное, грубое отношение к гражданам, объяснение сквозь зубы. Непрофессиональность, некомпетентность в вопросе и ее коронная фраза""я читаю только по-русски"", ну хоть читать умеет и то хорошо. Она, как никто другой, должна знать, как делаются загранпаспорта, на чем основана компьютерная программа по их оформлению. А не только тыкать, что есть программа, что вам еще надо, вот программа и всё тут. А нельзя объяснить нормально, что есть приказ ФМС России от 03.02.2010 № 26, где всё подробно описано, какими буквами заполняются графы, что есть транслитерация кириллицы для русского алфавита, что сейчас правила изменились при написании фамилии и имени владельца загранпаспорта. (Поэтому и пришлось обратиться за разъяснением, не будут ли в дальнейшем проблемы). А такой ответ: ""программа"",ни о чем не говорит! Еще она сказала, чтобы поменять нужно платить деньги и т.д. А ничего, что есть п.78 приказа, в котором сказано, что по мотивированному письменному заявлению гражданина и с необходимыми документами можно заменить написание. Она и этого не знает! Я молчу про правила делового этикета (правило 4,5,8)...не умеет работать с обращениями граждан, не знает нормативно-правовую базу...Качество оставляет желать лучшего...а еще старший специалист..."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,365034,10000026072,Исполнение государственной функции по рассмотрению обращений граждан ,2013-09-02 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-09-03 08:03:55 UTC,"очень плохое впечатление произвела старший специалист (кабинет находится рядом с заместителем директора): неуважительное, грубое отношение к гражданам, объяснение сквозь зубы. Непрофессиональность, некомпетентность в вопросе и ее коронная фраза""я читаю только по-русски"", ну хоть читать умеет и то хорошо. Она, как никто другой, должна знать, как делаются загранпаспорта, на чем основана компьютерная программа по их оформлению. А не только тыкать, что есть программа, что вам еще надо, вот программа и всё тут. А нельзя объяснить нормально, что есть приказ ФМС России от 03.02.2010 № 26, где всё подробно описано, какими буквами заполняются графы, что есть транслитерация кириллицы для русского алфавита, что сейчас правила изменились при написании фамилии и имени владельца загранпаспорта. (Поэтому и пришлось обратиться за разъяснением, не будут ли в дальнейшем проблемы). А такой ответ: ""программа"",ни о чем не говорит! Еще она сказала, чтобы поменять нужно платить деньги и т.д. А ничего, что есть п.78 приказа, в котором сказано, что по мотивированному письменному заявлению гражданина и с необходимыми документами можно заменить написание. Она и этого не знает! Я молчу про правила делового этикета (правило 4,5,8)...не умеет работать с обращениями граждан, не знает нормативно-правовую базу...Качество оставляет желать лучшего...а еще старший специалист..."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,365035,10000026072,Исполнение государственной функции по рассмотрению обращений граждан ,2013-09-02 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2013-09-03 08:03:55 UTC,"очень плохое впечатление произвела старший специалист (кабинет находится рядом с заместителем директора): неуважительное, грубое отношение к гражданам, объяснение сквозь зубы. Непрофессиональность, некомпетентность в вопросе и ее коронная фраза""я читаю только по-русски"", ну хоть читать умеет и то хорошо. Она, как никто другой, должна знать, как делаются загранпаспорта, на чем основана компьютерная программа по их оформлению. А не только тыкать, что есть программа, что вам еще надо, вот программа и всё тут. А нельзя объяснить нормально, что есть приказ ФМС России от 03.02.2010 № 26, где всё подробно описано, какими буквами заполняются графы, что есть транслитерация кириллицы для русского алфавита, что сейчас правила изменились при написании фамилии и имени владельца загранпаспорта. (Поэтому и пришлось обратиться за разъяснением, не будут ли в дальнейшем проблемы). А такой ответ: ""программа"",ни о чем не говорит! Еще она сказала, чтобы поменять нужно платить деньги и т.д. А ничего, что есть п.78 приказа, в котором сказано, что по мотивированному письменному заявлению гражданина и с необходимыми документами можно заменить написание. Она и этого не знает! Я молчу про правила делового этикета (правило 4,5,8)...не умеет работать с обращениями граждан, не знает нормативно-правовую базу...Качество оставляет желать лучшего...а еще старший специалист..."
10001298882,Управление Федеральной миграционной службы по Омской области,52000000000,Сайт,2,365036,10000026072,Исполнение государственной функции по рассмотрению обращений граждан ,2013-09-02 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",2,баллы,2013-09-03 08:03:56 UTC,"очень плохое впечатление произвела старший специалист (кабинет находится рядом с заместителем директора): неуважительное, грубое отношение к гражданам, объяснение сквозь зубы. Непрофессиональность, некомпетентность в вопросе и ее коронная фраза""я читаю только по-русски"", ну хоть читать умеет и то хорошо. Она, как никто другой, должна знать, как делаются загранпаспорта, на чем основана компьютерная программа по их оформлению. А не только тыкать, что есть программа, что вам еще надо, вот программа и всё тут. А нельзя объяснить нормально, что есть приказ ФМС России от 03.02.2010 № 26, где всё подробно описано, какими буквами заполняются графы, что есть транслитерация кириллицы для русского алфавита, что сейчас правила изменились при написании фамилии и имени владельца загранпаспорта. (Поэтому и пришлось обратиться за разъяснением, не будут ли в дальнейшем проблемы). А такой ответ: ""программа"",ни о чем не говорит! Еще она сказала, чтобы поменять нужно платить деньги и т.д. А ничего, что есть п.78 приказа, в котором сказано, что по мотивированному письменному заявлению гражданина и с необходимыми документами можно заменить написание. Она и этого не знает! Я молчу про правила делового этикета (правило 4,5,8)...не умеет работать с обращениями граждан, не знает нормативно-правовую базу...Качество оставляет желать лучшего...а еще старший специалист..."
10000001055,,,МФЦ,1,365041,10000011206,,2013-09-02 20:00:00 UTC,9,Время предоставления государственной услуги,4,баллы,2013-09-03 08:10:33 UTC,
10000001055,,,МФЦ,1,365042,10000011206,,2013-09-02 20:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-09-03 08:10:34 UTC,
10000001055,,,МФЦ,1,365043,10000011206,,2013-09-02 20:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-09-03 08:10:34 UTC,
10000001055,,,МФЦ,1,365044,10000011206,,2013-09-02 20:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-09-03 08:10:34 UTC,
10000001055,,,МФЦ,1,365045,10000011206,,2013-09-02 20:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-09-03 08:10:34 UTC,
